index,id,pipeline_name,passes,optimizer_params,circuit_generator_params,metadata,metrics,sublayer,timestamp
410,scenario_11.lp,i2i+oneh,"{""name"": ""i2i+oneh"", ""InequalityToIndicatorPass"": {}, ""ExtractOneHotConstraintsPass"": {}, ""CQM2BQMPass"": {}}","{""optimizer"": ""CombinedOptimizer"", ""opt_params"": {""optimizer_name"": ""BFGS"", ""tol"": 0.01, ""optimizer_options"": {""maxiter"": 100}}, ""init_deltas"": [0.5, 0.5], ""interpolate_opt"": {""step_size"": 1, ""start_num_layer"": 1, ""end_num_layer"": 10}}","{""circuit_generator"": ""SimulatorGenerator"", ""generator_params"": {}, ""solver_params"": {}}","{""pipeline_time"": 37.77240395799163, ""optimizer_steps"": 100, ""optimizer_time"": 36.914416551589966, ""cost_history"": [-53.89827940357531, -53.94504651963764, -54.01606280966906, -54.13140509805579, -54.217586215442985, -54.22921594029266, -54.250130625239414, -54.288362534458884, -54.35439778974196, -54.39935395315095, -54.4260701961509, -54.455601246192174, -54.47002607253634, -54.492254301517505, -54.50124433684905, -54.50660354094194, -54.51549844747344, -54.52969304520849, -54.54388405911969, -54.5551518296876, -54.55969000611899, -54.566914237647325, -54.57666136582745, -54.58238761096154, -54.58592943822631, -54.590068934698266, -54.59294988418332, -54.5981708874155, -54.60564823362543, -54.60912886716375, -54.61139152487571, -54.61383115301246, -54.614512569229476, -54.615748290900406, -54.61778880092231, -54.62072555934032, -54.623211150330626, -54.626511550513904, -54.63025898604737, -54.63217774470093, -54.63539615925399, -54.63935895009865, -54.64093958794499, -54.64246381026357, -54.644266718979615, -54.64746788349981, -54.652748307658456, -54.657087971060285, -54.65801195471248, -54.659270508831916, -54.66004884483611, -54.66107214244623, -54.66187061456097, -54.66260733165298, -54.66316397666264, -54.66406770232701, -54.66544414946129, -54.66663241804193, -54.66743148407098, -54.66857541036755, -54.66931902890979, -54.67046666475747, -54.67169306087209, -54.67300399151941, -54.675027513682615, -54.67673433045629, -54.67752924523832, -54.67837842622324, -54.6788531987519, -54.6795604002685, -54.6804869913564, -54.681235714445, -54.68228661661637, -54.68293976983752, -54.683928609181464, -54.684400179377434, -54.68445888412329, -54.684531672018835, -54.68462826165766, -54.684729699094454, -54.68488963986433, -54.68514711079753, -54.68551727974758, -54.68573607763615, -54.68580715340652, -54.6858598058403, -54.68592484397479, -54.68602683410048, -54.686180792216305, -54.68637015713482, -54.68658536000944, -54.686844068681836, -54.68721436377957, -54.687741775982836, -54.688594185608046, -54.68907237178036, -54.68983936881581, -54.69100206643831, -54.69266073491417, -54.69543180945013], ""n_qubits"": 9, ""depth"": 344, ""layer"": 10, ""statevector_size"": 27, ""deltas"": null, ""i2i_pen"": 20, ""c2b_pen"": -55.0, ""p_90"": 0.9973576166901982}","{""rel_energy_error"": 0.005537603493841009, ""tts"": 1032.0, ""p_opt"": 0.8239665996025825, ""feasibility_ratio"": 0.9999161649388599, ""opt_params"": [0.31505258720244006, 0.13974633160575203, 0.12893897718868064, 0.10381865142854162, 0.13057305159931964, -0.13101459668710233, 0.22358135991142514, 0.350901105521136, 0.28113853031924063, 0.14469962050917415, 0.18528940699537877, 0.19812483765225578, 0.4591074329240961, 0.014319746212795801, 0.8816400509930958, 2.486237736747366, 1.751072969204682, 0.7722677890322467, 3.619784942036095, 1.0982684611631783], ""invalid_infeasible_states"": 0.0}",10,2025-01-20 16:03:27.744245+00:00
411,scenario_11.lp,i2i+oneh,"{""name"": ""i2i+oneh"", ""InequalityToIndicatorPass"": {}, ""ExtractOneHotConstraintsPass"": {}, ""CQM2BQMPass"": {}}","{""optimizer"": ""CombinedOptimizer"", ""opt_params"": {""optimizer_name"": ""BFGS"", ""tol"": 0.01, ""optimizer_options"": {""maxiter"": 100}}, ""init_deltas"": [0.5, 0.5], ""interpolate_opt"": {""step_size"": 1, ""start_num_layer"": 1, ""end_num_layer"": 10}}","{""circuit_generator"": ""SimulatorGenerator"", ""generator_params"": {}, ""solver_params"": {}}","{""pipeline_time"": 37.77240395799163, ""optimizer_steps"": 0, ""optimizer_time"": 0.0018341541290283203, ""cost_history"": [], ""n_qubits"": 9, ""depth"": 38, ""layer"": 1, ""statevector_size"": 27, ""deltas"": null, ""i2i_pen"": 20, ""c2b_pen"": -55.0, ""p_90"": 0.9318207631066473}","{""rel_energy_error"": 0.05631664671929416, ""tts"": 950.0, ""p_opt"": 0.1732441704920807, ""feasibility_ratio"": 0.9790835324168685, ""opt_params"": [0.4450546984872855, 0.5790022149682572], ""invalid_infeasible_states"": 0.0}",1,2025-01-20 16:03:27.744862+00:00
412,scenario_11.lp,i2i+oneh,"{""name"": ""i2i+oneh"", ""InequalityToIndicatorPass"": {}, ""ExtractOneHotConstraintsPass"": {}, ""CQM2BQMPass"": {}}","{""optimizer"": ""CombinedOptimizer"", ""opt_params"": {""optimizer_name"": ""BFGS"", ""tol"": 0.01, ""optimizer_options"": {""maxiter"": 100}}, ""init_deltas"": [0.5, 0.5], ""interpolate_opt"": {""step_size"": 1, ""start_num_layer"": 1, ""end_num_layer"": 10}}","{""circuit_generator"": ""SimulatorGenerator"", ""generator_params"": {}, ""solver_params"": {}}","{""pipeline_time"": 37.77240395799163, ""optimizer_steps"": 7, ""optimizer_time"": 0.04434919357299805, ""cost_history"": [-52.97066626960437, -53.02518230007193, -53.03755089643605, -53.05428761476325, -53.06059787343651, -53.060890088017715, -53.060898337172056], ""n_qubits"": 9, ""depth"": 72, ""layer"": 2, ""statevector_size"": 27, ""deltas"": null, ""i2i_pen"": 20, ""c2b_pen"": -55.0, ""p_90"": 0.9906479406813009}","{""rel_energy_error"": 0.03525639386925289, ""tts"": 1656.0, ""p_opt"": 0.1853096006226668, ""feasibility_ratio"": 0.998400747965912, ""opt_params"": [0.5226852136142506, 0.2392635894379506, 0.23726141349736576, 0.8409526908661697], ""invalid_infeasible_states"": 0.0}",2,2025-01-20 16:03:27.745766+00:00
413,scenario_11.lp,i2i+oneh,"{""name"": ""i2i+oneh"", ""InequalityToIndicatorPass"": {}, ""ExtractOneHotConstraintsPass"": {}, ""CQM2BQMPass"": {}}","{""optimizer"": ""CombinedOptimizer"", ""opt_params"": {""optimizer_name"": ""BFGS"", ""tol"": 0.01, ""optimizer_options"": {""maxiter"": 100}}, ""init_deltas"": [0.5, 0.5], ""interpolate_opt"": {""step_size"": 1, ""start_num_layer"": 1, ""end_num_layer"": 10}}","{""circuit_generator"": ""SimulatorGenerator"", ""generator_params"": {}, ""solver_params"": {}}","{""pipeline_time"": 37.77240395799163, ""optimizer_steps"": 13, ""optimizer_time"": 0.17972326278686523, ""cost_history"": [-53.176025219227924, -53.18176690545499, -53.19218789982846, -53.2109252407856, -53.23849785815308, -53.245400069307664, -53.245986795916366, -53.24707767049386, -53.248914271124995, -53.25033663217839, -53.25037795420608, -53.25038566538548, -53.2503862048599], ""n_qubits"": 9, ""depth"": 106, ""layer"": 3, ""statevector_size"": 27, ""deltas"": null, ""i2i_pen"": 20, ""c2b_pen"": -55.0, ""p_90"": 0.9987262376457403}","{""rel_energy_error"": 0.031811159911785195, ""tts"": 2226.0, ""p_opt"": 0.20252809076940212, ""feasibility_ratio"": 0.9996876391144537, ""opt_params"": [0.5637443040613037, 0.42364665192825685, 0.1869761372125998, 0.13780555517421747, 0.5786201881674888, 1.0945001808511077], ""invalid_infeasible_states"": 0.0}",3,2025-01-20 16:03:27.747078+00:00
414,scenario_11.lp,i2i+oneh,"{""name"": ""i2i+oneh"", ""InequalityToIndicatorPass"": {}, ""ExtractOneHotConstraintsPass"": {}, ""CQM2BQMPass"": {}}","{""optimizer"": ""CombinedOptimizer"", ""opt_params"": {""optimizer_name"": ""BFGS"", ""tol"": 0.01, ""optimizer_options"": {""maxiter"": 100}}, ""init_deltas"": [0.5, 0.5], ""interpolate_opt"": {""step_size"": 1, ""start_num_layer"": 1, ""end_num_layer"": 10}}","{""circuit_generator"": ""SimulatorGenerator"", ""generator_params"": {}, ""solver_params"": {}}","{""pipeline_time"": 37.77240395799163, ""optimizer_steps"": 85, ""optimizer_time"": 1.6674940586090088, ""cost_history"": [-53.269006845490495, -53.27049277950103, -53.28257296004164, -53.294349062921476, -53.29953475083228, -53.30749157609797, -53.31046655479087, -53.3157264392113, -53.324458010675244, -53.33050035107109, -53.33800841531026, -53.343422369393416, -53.344426730564635, -53.34623409286778, -53.34937745083215, -53.353854516376735, -53.35681201772725, -53.36000061660994, -53.363554829829965, -53.36964745778135, -53.37380562111914, -53.381138474484175, -53.39397533345097, -53.414572835801124, -53.43859109588374, -53.47025221230734, -53.50780700216309, -53.54113093515975, -53.56403467220839, -53.59334333914344, -53.608924192442196, -53.63077550198143, -53.645477750437024, -53.66275912441101, -53.66970260550486, -53.68114077102259, -53.690593423190904, -53.694523378042895, -53.700733671250404, -53.71020200591783, -53.72048611834094, -53.730719077346414, -53.74557775220143, -53.75217705088582, -53.761795158130596, -53.7678055227978, -53.77141515761722, -53.77232560847527, -53.772806962089156, -53.773272387852245, -53.773616390220404, -53.77393439102884, -53.77416710221696, -53.774354231430365, -53.774445393460724, -53.77447184732134, -53.77448506938231, -53.77449468285094, -53.774509360040895, -53.77453447218703, -53.77458084272964, -53.7746695154414, -53.775387121025396, -53.775609649736886, -53.77600704519784, -53.7767208918312, -53.7779209790653, -53.77953808850806, -53.780088285439454, -53.78064442983613, -53.7810483412476, -53.78137334622359, -53.781588478236976, -53.78170791356398, -53.781791938024455, -53.78190917424422, -53.78204919717916, -53.782236161382365, -53.78232833520294, -53.782465197403354, -53.782621429250945, -53.782730838368394, -53.78275158808281, -53.782762710654765, -53.78276758553099], ""n_qubits"": 9, ""depth"": 140, ""layer"": 4, ""statevector_size"": 27, ""deltas"": null, ""i2i_pen"": 20, ""c2b_pen"": -55.0, ""p_90"": 0.9975979362194932}","{""rel_energy_error"": 0.02213149844478902, ""tts"": 1260.0, ""p_opt"": 0.40835584225911514, ""feasibility_ratio"": 0.9993117656941987, ""opt_params"": [0.36335856901357166, 0.2253727958863563, 0.36935792741199314, 0.22781671617473867, 0.10518982110489937, 0.25634134056888186, 3.1774915301656605, 1.0452392441047582], ""invalid_infeasible_states"": 0.0}",4,2025-01-20 16:03:27.748705+00:00
415,scenario_11.lp,i2i+oneh,"{""name"": ""i2i+oneh"", ""InequalityToIndicatorPass"": {}, ""ExtractOneHotConstraintsPass"": {}, ""CQM2BQMPass"": {}}","{""optimizer"": ""CombinedOptimizer"", ""opt_params"": {""optimizer_name"": ""BFGS"", ""tol"": 0.01, ""optimizer_options"": {""maxiter"": 100}}, ""init_deltas"": [0.5, 0.5], ""interpolate_opt"": {""step_size"": 1, ""start_num_layer"": 1, ""end_num_layer"": 10}}","{""circuit_generator"": ""SimulatorGenerator"", ""generator_params"": {}, ""solver_params"": {}}","{""pipeline_time"": 37.77240395799163, ""optimizer_steps"": 100, ""optimizer_time"": 4.230886936187744, ""cost_history"": [-53.398898792046865, -53.40995153508071, -53.42469176609862, -53.44438140887824, -53.47496205594778, -53.511005552799695, -53.55814430439486, -53.573983984828864, -53.601378944003784, -53.64524443627321, -53.68268654197629, -53.69746986771516, -53.719432508856535, -53.737092866516136, -53.757368760249136, -53.76577492362681, -53.76936375739829, -53.77346435015688, -53.775174442361276, -53.776935806662664, -53.77853327348448, -53.779292935604175, -53.779581977601, -53.77965513546708, -53.77974540505351, -53.77982186679863, -53.77984789681293, -53.77987978090828, -53.779919295570316, -53.77999075982495, -53.78012572495893, -53.78129781609762, -53.781983891884245, -53.783110553608104, -53.78501283547821, -53.78794913677481, -53.789747704863935, -53.792962728700815, -53.798358241176295, -53.80559704101299, -53.80850565037567, -53.81359341549202, -53.81608887111272, -53.82006665854141, -53.82600478156242, -53.833370083547145, -53.84025811407928, -53.842740757910434, -53.8465170890851, -53.85245122818215, -53.86068401160329, -53.86720044363891, -53.87481945446991, -53.87641522987487, -53.87924915663844, -53.88290922344875, -53.884544801525834, -53.88502894445721, -53.8851024807054, -53.8851446286325, -53.885183446336285, -53.885477797543075, -53.88578266616688, -53.886074289625356, -53.886510606120225, -53.8869806783239, -53.887274495641726, -53.88751033386318, -53.88775423810113, -53.8881065294113, -53.88856950257341, -53.88898947566705, -53.88927198942312, -53.88943280852062, -53.89081730518653, -53.89166025784477, -53.892954380219, -53.89501066406779, -53.89710093315294, -53.89933798843964, -53.9001063076256, -53.90154974201684, -53.90414345005631, -53.90822423933072, -53.91162061259308, -53.91287715177175, -53.9152178220867, -53.925492361971315, -53.92854115662417, -53.93394024768036, -53.943553738538895, -53.95979111942933, -53.98146512390082, -54.00198167036493, -54.015412484874034, -54.03387848916723, -54.060361769183515, -54.084765829661364, -54.11828584559881, -54.16180474509184], ""n_qubits"": 9, ""depth"": 174, ""layer"": 5, ""statevector_size"": 27, ""deltas"": null, ""i2i_pen"": 20, ""c2b_pen"": -55.0, ""p_90"": 0.9941053336555628}","{""rel_energy_error"": 0.015239913592217198, ""tts"": 1044.0, ""p_opt"": 0.6015734228852025, ""feasibility_ratio"": 0.9994142446656618, ""opt_params"": [0.5278329448047425, 0.24820293343633162, 0.12299110513532494, 0.30108613143033097, 0.23809809289435585, 0.19567383905774555, 0.7545079464006973, 3.9875503134093906, 1.2682996771010426, 1.2919180420101999], ""invalid_infeasible_states"": 0.0}",5,2025-01-20 16:03:27.750667+00:00
416,scenario_11.lp,i2i+oneh,"{""name"": ""i2i+oneh"", ""InequalityToIndicatorPass"": {}, ""ExtractOneHotConstraintsPass"": {}, ""CQM2BQMPass"": {}}","{""optimizer"": ""CombinedOptimizer"", ""opt_params"": {""optimizer_name"": ""BFGS"", ""tol"": 0.01, ""optimizer_options"": {""maxiter"": 100}}, ""init_deltas"": [0.5, 0.5], ""interpolate_opt"": {""step_size"": 1, ""start_num_layer"": 1, ""end_num_layer"": 10}}","{""circuit_generator"": ""SimulatorGenerator"", ""generator_params"": {}, ""solver_params"": {}}","{""pipeline_time"": 37.77240395799163, ""optimizer_steps"": 100, ""optimizer_time"": 8.040873050689697, ""cost_history"": [-53.4582230546615, -53.46939567920257, -53.48897749523097, -53.519225810233294, -53.571910574276785, -53.60652842677771, -53.66282335160065, -53.68617703090211, -53.698780249537755, -53.719644147516775, -53.798191549082965, -53.82379172807735, -53.851218467133855, -53.861511370000045, -53.86995956869187, -53.871937979141435, -53.87518115460896, -53.88034800516954, -53.88237620378901, -53.88394867213876, -53.88494043095221, -53.886711061989736, -53.88962171816295, -53.893570858280995, -53.89735517931502, -53.89953345181331, -53.90309647422013, -53.90854072761896, -53.91249449593553, -53.91852966490666, -53.92318770589205, -53.92440256061964, -53.926232395586254, -53.92743017161303, -53.928424209030794, -53.92896045447264, -53.92985421285355, -53.931486898951185, -53.93453926545678, -53.93990736227715, -53.94510096653801, -53.95332673500035, -53.968190663679444, -53.993146820609255, -54.021197020838414, -54.03825441880372, -54.05727841741186, -54.08940243836673, -54.11529141212685, -54.126229549367295, -54.134951026248736, -54.13934346866104, -54.14520563155955, -54.14920811494899, -54.15169500066977, -54.15527184958715, -54.15931423571223, -54.16114295742797, -54.1641582259241, -54.16857444956335, -54.171975655485596, -54.174924105146374, -54.18013011649492, -54.189066735904305, -54.20263144859181, -54.219537840094716, -54.23334113341349, -54.241144563924465, -54.2537450738369, -54.27152814648877, -54.2803943375835, -54.287172553124, -54.29356390431188, -54.304323743343694, -54.3234818269905, -54.35729478535089, -54.37346478580739, -54.37796020376528, -54.38057671361273, -54.38204483153193, -54.38243072474377, -54.38299505928578, -54.383545100149966, -54.38403891352723, -54.38476423843675, -54.385840088265525, -54.38649828707454, -54.38670795547361, -54.386803677572146, -54.38684917661451, -54.386900487728404, -54.38696992787797, -54.387037386262584, -54.3871189973173, -54.38718732359281, -54.387244519715786, -54.38729110553438, -54.38732197983048, -54.38734158690529, -54.38735765388842], ""n_qubits"": 9, ""depth"": 208, ""layer"": 6, ""statevector_size"": 27, ""deltas"": null, ""i2i_pen"": 20, ""c2b_pen"": -55.0, ""p_90"": 0.9958105579300738}","{""rel_energy_error"": 0.011138951747381044, ""tts"": 832.0, ""p_opt"": 0.6930298742325168, ""feasibility_ratio"": 0.9996678457412185, ""opt_params"": [0.40187123231697197, 0.24125980827507534, -0.04662032801364663, 0.25679517876399066, 0.40612570967459416, 0.18506000766936606, 0.1795214413579529, 0.6227683081738947, 2.3709023237841937, 2.5956022610556095, 1.0313717413028451, 1.1288950762498788], ""invalid_infeasible_states"": 0.0}",6,2025-01-20 16:03:27.753003+00:00
417,scenario_11.lp,i2i+oneh,"{""name"": ""i2i+oneh"", ""InequalityToIndicatorPass"": {}, ""ExtractOneHotConstraintsPass"": {}, ""CQM2BQMPass"": {}}","{""optimizer"": ""CombinedOptimizer"", ""opt_params"": {""optimizer_name"": ""BFGS"", ""tol"": 0.01, ""optimizer_options"": {""maxiter"": 100}}, ""init_deltas"": [0.5, 0.5], ""interpolate_opt"": {""step_size"": 1, ""start_num_layer"": 1, ""end_num_layer"": 10}}","{""circuit_generator"": ""SimulatorGenerator"", ""generator_params"": {}, ""solver_params"": {}}","{""pipeline_time"": 37.77240395799163, ""optimizer_steps"": 100, ""optimizer_time"": 12.871603012084961, ""cost_history"": [-53.639507069198224, -53.65473971996654, -53.66165885787845, -53.71497365277134, -53.80743825830452, -53.86940743531105, -53.946701451147995, -53.96276468416293, -53.989983141639655, -54.024847671423714, -54.04024423581797, -54.052776530292064, -54.073903598523124, -54.10250160459486, -54.139190250890216, -54.15063109467163, -54.15859029338942, -54.1710625361355, -54.17996994759684, -54.18752577572654, -54.191794732937176, -54.198181088939386, -54.205951544561536, -54.20979583692437, -54.21671942037924, -54.22568985255375, -54.23317674094876, -54.262996663714716, -54.2750869452586, -54.28318652146621, -54.2874310376205, -54.293082355770636, -54.29895750803368, -54.3032137403327, -54.3076982418952, -54.31240857819592, -54.31757773231001, -54.32405092132271, -54.3289657754106, -54.33608056310781, -54.3384241534641, -54.341955387902615, -54.34573299978052, -54.348140007799365, -54.35181623071014, -54.35720873710611, -54.3634378717112, -54.36774563780078, -54.36981966530398, -54.37107011446705, -54.37221816759698, -54.37324250159038, -54.37400251672797, -54.375236830199675, -54.377359884892414, -54.380014044927094, -54.38145433197853, -54.38309573278026, -54.3835492322521, -54.38408925664803, -54.3846364476132, -54.385488747839304, -54.38650555590277, -54.387202175604514, -54.38839591748854, -54.39041287315232, -54.39358836456873, -54.398436629610416, -54.40602826414465, -54.412815788485275, -54.41979839791112, -54.421744567483984, -54.425459511504414, -54.43201692127694, -54.43974969625138, -54.4446051082169, -54.44582048649209, -54.447887364370196, -54.451117029909916, -54.453739431841484, -54.45496076363581, -54.456318437620205, -54.45700412859523, -54.4573761791625, -54.45749951060255, -54.45768894046561, -54.457928702355886, -54.45820130048598, -54.45863452587032, -54.459268569371496, -54.4598151933761, -54.46016293416933, -54.460294232528064, -54.460383144259964, -54.460532620340956, -54.46078400369885, -54.46114086368465, -54.46138176708376, -54.461610293665636, -54.461884091047075], ""n_qubits"": 9, ""depth"": 242, ""layer"": 7, ""statevector_size"": 27, ""deltas"": null, ""i2i_pen"": 20, ""c2b_pen"": -55.0, ""p_90"": 0.9950084751903123}","{""rel_energy_error"": 0.009783925615057983, ""tts"": 968.0, ""p_opt"": 0.7256227518717004, ""feasibility_ratio"": 0.9996544377728237, ""opt_params"": [0.4397204928763316, 0.09703621019188194, -0.24765927696653092, 0.2525954636773591, 0.3360575587641396, 0.3629561851724927, 0.21313066332134967, 0.20711434076586166, 1.0994629874430477, 1.2403420111355865, 0.5469583229130631, 1.2573347552633427, 3.832258438012149, 1.243696753866674], ""invalid_infeasible_states"": 0.0}",7,2025-01-20 16:03:27.755730+00:00
418,scenario_11.lp,i2i+oneh,"{""name"": ""i2i+oneh"", ""InequalityToIndicatorPass"": {}, ""ExtractOneHotConstraintsPass"": {}, ""CQM2BQMPass"": {}}","{""optimizer"": ""CombinedOptimizer"", ""opt_params"": {""optimizer_name"": ""BFGS"", ""tol"": 0.01, ""optimizer_options"": {""maxiter"": 100}}, ""init_deltas"": [0.5, 0.5], ""interpolate_opt"": {""step_size"": 1, ""start_num_layer"": 1, ""end_num_layer"": 10}}","{""circuit_generator"": ""SimulatorGenerator"", ""generator_params"": {}, ""solver_params"": {}}","{""pipeline_time"": 37.77240395799163, ""optimizer_steps"": 100, ""optimizer_time"": 18.858308792114258, ""cost_history"": [-53.69092847712009, -53.70270987552431, -53.72460289361544, -53.76459032053822, -53.82864317462349, -53.9107547244328, -54.0019825918951, -54.05879730306654, -54.09579074637309, -54.10930839394027, -54.13116834973704, -54.13934105908566, -54.15213342620937, -54.17643258372136, -54.19318207684452, -54.199131344190704, -54.208032521652044, -54.21875709793091, -54.23183220287045, -54.23723834883443, -54.240855742092826, -54.24208880876197, -54.244428935898306, -54.24881698907061, -54.25614156962323, -54.259348227156345, -54.26192232965058, -54.26504205861482, -54.26986267241786, -54.277253407893525, -54.282851106906854, -54.28585780018586, -54.287135007947704, -54.287566054299866, -54.288334387288295, -54.289593893832965, -54.29105569015185, -54.29200718426152, -54.293713981083656, -54.29636714394062, -54.29925400168597, -54.30163389477421, -54.303977897083584, -54.30660943907597, -54.30986435815665, -54.313616677479615, -54.3143653976968, -54.31554621115882, -54.316966240174175, -54.318198261787806, -54.319603161411024, -54.31995479885538, -54.32033411421222, -54.32055526851294, -54.32073188352022, -54.32081879329864, -54.32091343012022, -54.32107820044708, -54.32137108121559, -54.321879842055374, -54.32243808362277, -54.32333575903314, -54.324963718997, -54.327043578797486, -54.32978987160181, -54.33238013601322, -54.336776566363504, -54.339682683666645, -54.341785187689815, -54.34397350970832, -54.34536241779622, -54.34596804696066, -54.3465544565525, -54.346772233209755, -54.34712137310159, -54.34768198947288, -54.348519788043376, -54.34934686814076, -54.349966020140215, -54.35027541401115, -54.350349304479344, -54.35039170940487, -54.35046500130303, -54.35059632167698, -54.350829438511134, -54.35121549311914, -54.351713903322114, -54.35202966867851, -54.352196315032444, -54.35229264485629, -54.352315218838356, -54.3523495767403, -54.352370036521314, -54.35237668938766, -54.35238719093628, -54.35240003819888, -54.35241441571315, -54.35243886409234, -54.35247904001603, -54.35253427950922], ""n_qubits"": 9, ""depth"": 276, ""layer"": 8, ""statevector_size"": 27, ""deltas"": null, ""i2i_pen"": 20, ""c2b_pen"": -55.0, ""p_90"": 0.9977013408397406}","{""rel_energy_error"": 0.011772104004820443, ""tts"": 1380.0, ""p_opt"": 0.6513583858549141, ""feasibility_ratio"": 0.9998042452678699, ""opt_params"": [0.4337618687135184, 0.17998748551243368, 0.1925973910690175, -0.22891594681570743, 0.30146604221100115, 0.13764997504296764, 0.37428535864092116, 0.23944728448678476, 0.07792279084253614, 0.3946177968029201, 1.183221818852913, 0.6318787406067341, 0.8862643011700818, 1.6326745124840478, 2.191201211327471, 1.2637281983155297], ""invalid_infeasible_states"": 0.0}",8,2025-01-20 16:03:27.758749+00:00
419,scenario_11.lp,i2i+oneh,"{""name"": ""i2i+oneh"", ""InequalityToIndicatorPass"": {}, ""ExtractOneHotConstraintsPass"": {}, ""CQM2BQMPass"": {}}","{""optimizer"": ""CombinedOptimizer"", ""opt_params"": {""optimizer_name"": ""BFGS"", ""tol"": 0.01, ""optimizer_options"": {""maxiter"": 100}}, ""init_deltas"": [0.5, 0.5], ""interpolate_opt"": {""step_size"": 1, ""start_num_layer"": 1, ""end_num_layer"": 10}}","{""circuit_generator"": ""SimulatorGenerator"", ""generator_params"": {}, ""solver_params"": {}}","{""pipeline_time"": 37.77240395799163, ""optimizer_steps"": 100, ""optimizer_time"": 26.98787569999695, ""cost_history"": [-53.84259994721014, -53.8763460265079, -53.91122656824123, -53.96790871414792, -54.03685878464765, -54.107601248752225, -54.13406394867433, -54.171518677690045, -54.231729349915675, -54.305551982526545, -54.329395615658, -54.36407974047431, -54.37988251650111, -54.400304981059186, -54.41812412294083, -54.438365185774046, -54.44445525056215, -54.45524780454104, -54.471738802115595, -54.48791296410797, -54.49801431221981, -54.508797364776804, -54.5217243495377, -54.53455713418434, -54.54656283792267, -54.563179036147865, -54.56924652838889, -54.580268107417524, -54.5941801773788, -54.60034976932516, -54.60926155381553, -54.61476644205725, -54.618181035186346, -54.62099956615974, -54.62409234633826, -54.62786435655331, -54.63364770058988, -54.63651369547747, -54.63848239515459, -54.64005183441724, -54.64115034992337, -54.6422996064025, -54.6434913100657, -54.64525143013693, -54.648271850781825, -54.65224622329873, -54.65845582312156, -54.66891536079547, -54.67814190391415, -54.68864745879323, -54.69911696823593, -54.70372282851431, -54.70678916696424, -54.71135433830937, -54.71750591552571, -54.721884822873726, -54.72560904386092, -54.72754078522359, -54.728296270616454, -54.7291999674793, -54.72991980470757, -54.7303043371336, -54.730854963327225, -54.73152676062288, -54.73238736853756, -54.733149962087744, -54.73389918726934, -54.73417348653949, -54.73451496907196, -54.73500555860714, -54.73582828218093, -54.73716873771884, -54.739141327190886, -54.74075126795666, -54.74187566260465, -54.74244763330659, -54.74317086245007, -54.74345987430666, -54.74366006895019, -54.743915979419825, -54.74425208246973, -54.74439495951888, -54.74451556132385, -54.74462255696483, -54.7448022860206, -54.745090260980085, -54.74549329551912, -54.745778413469665, -54.74593052482268, -54.746026510944645, -54.746181414945426, -54.74644522941554, -54.74689124089119, -54.74760230660701, -54.74844963576253, -54.74875054094973, -54.74883643701091, -54.748931554934096, -54.74898653888702, -54.74908420302211], ""n_qubits"": 9, ""depth"": 310, ""layer"": 9, ""statevector_size"": 27, ""deltas"": null, ""i2i_pen"": 20, ""c2b_pen"": -55.0, ""p_90"": 0.9993625082555941}","{""rel_energy_error"": 0.004562105401237721, ""tts"": 930.0, ""p_opt"": 0.8289537142883351, ""feasibility_ratio"": 0.999946889965726, ""opt_params"": [0.22631770141210764, 0.20185371293878085, 0.13411585485365324, -0.06423418453011388, -0.19796780357928234, 0.3495186269050381, 0.3683944547559354, 0.34352257356258853, 0.16206947535124333, 0.3359213319255288, -0.04146537288545152, 1.1815179936714726, 1.6407801593887343, 2.2570069568510145, 0.5686572605016209, 1.0590786425522603, 3.720904518202084, 1.1994937549963576], ""invalid_infeasible_states"": 0.0}",9,2025-01-20 16:03:27.762132+00:00
